#: table_doi: 10.17182/hepdata.90835.v1/t53
#: name: T2bb cross section upper limits
#: description: The 95% CL observed and expected upper limits on the production cross sections of the T2bb signal model as a function of the bottom squark and LSP masses.
#: data_file: t2bb_cross_section_upper_limits.yaml
#: keyword observables: SIG | CLS
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> SBOTTOM SBOTTOM | SBOTTOM --> BQ NEUTRALINO1
#: Upper Limit,Observed
#: LUMINOSITY [fb$^{-1}$],137
M(SBOTTOM) [GeV],M(NEUTRALINO1) [GeV],Cross section upper limit at 95% CL [pb]
1262.9,65.959,0.0014011
1262.9,75.953,0.0014088
1262.9,85.947,0.0014133
1262.9,95.941,0.0014179
1262.9,105.93,0.0014208
1262.9,115.93,0.0014225
1262.9,125.92,0.0014243
1262.9,135.92,0.001426
1262.9,145.91,0.0014278
1262.9,155.9,0.0014296
1262.9,165.9,0.0014313
1262.9,175.89,0.0014334
1262.9,185.88,0.001437
1262.9,195.88,0.0014407
1262.9,205.87,0.0014475
1262.9,215.87,0.0014565
1262.9,225.86,0.0014655
1262.9,235.85,0.0014745
1262.9,245.85,0.0014835
1262.9,255.84,0.0014925
1262.9,265.83,0.0015015
1262.9,275.83,0.0015099
1262.9,285.82,0.0015148
1262.9,295.82,0.0015197
1262.9,305.81,0.0015306
1262.9,315.8,0.0015456
1262.9,325.8,0.0015607
1262.9,335.79,0.0015757
1262.9,345.78,0.0015908
1262.9,355.78,0.0016059
1262.9,365.77,0.0016209
1262.9,375.77,0.0016359
1262.9,385.76,0.0016506
1262.9,395.75,0.0016652
1262.9,405.75,0.001678
1262.9,415.74,0.0016895
1262.9,425.73,0.0017009
1262.9,435.73,0.0017123
1262.9,445.72,0.0017237
1262.9,455.72,0.0017352
1262.9,465.71,0.0017466
1262.9,475.7,0.001758
1262.9,485.7,0.0017696
1262.9,495.69,0.0017812
1262.9,505.68,0.001805
1262.9,515.68,0.0018381
1262.9,525.67,0.0018712
1262.9,535.67,0.0019044
1262.9,545.66,0.0019307
1262.9,555.65,0.001956
1262.9,565.65,0.001983
1262.9,575.64,0.0020145
1262.9,585.63,0.002046
1262.9,595.63,0.0020776
1262.9,605.62,0.0021115
1262.9,615.62,0.0021481
1262.9,625.61,0.0021865
1262.9,635.6,0.0022248
1262.9,645.6,0.0022632
1262.9,655.59,0.0023052
1262.9,665.58,0.0023502
1262.9,675.58,0.0023951
1262.9,685.57,0.00244
1262.9,695.57,0.0024697
1262.9,705.56,0.0025233
1262.9,715.55,0.0025982
1262.9,725.55,0.0026731
1262.9,735.54,0.002748
1262.9,745.53,0.0027939
1262.9,755.53,0.0028503
1262.9,765.52,0.0029286
1262.9,775.52,0.0030329
1262.9,785.51,0.0031372
1262.9,795.5,0.0032415
1262.9,805.5,0.0033987
1262.9,815.49,0.0035993
1262.9,825.48,0.0037998
1262.9,835.48,0.0040004
1262.9,845.47,0.0041171
1262.9,855.47,0.0043923
1262.9,865.46,0.0048122
1262.9,875.45,0.0052322
1262.9,885.45,0.0056521
1262.9,895.44,0.0059014
1262.9,905.43,0.0062561
1262.9,915.43,0.0067278
1262.9,925.42,0.0071995
1262.9,935.42,0.0076712
1262.9,945.41,0.0079989
1262.9,955.4,0.0084074
1262.9,965.4,0.0089382
1262.9,975.39,0.0095541
1262.9,985.38,0.01017
1262.9,995.38,0.010786
1262.9,1005.4,0.011532
1262.9,1015.4,0.012391
1262.9,1025.4,0.01325
1262.9,1035.4,0.014108
1262.9,1045.3,0.014757
1262.9,1055.3,0.015492
1262.9,1065.3,0.016343
1262.9,1075.3,0.017193
1262.9,1085.3,0.018044
1262.9,1095.3,0.018876
1262.9,1105.3,0.019357
1262.9,1115.3,0.019655
1262.9,1125.3,0.020343
1262.9,1135.3,0.021036
1262.9,1145.3,0.022072
1262.9,1155.3,0.022958
1262.9,1165.3,0.023843
1262.9,1175.3,0.025168
1262.9,1185.3,0.026612
1262.9,1195.3,0.031973
1262.9,1205.2,0.036693
1262.9,1215.2,0.041754
1262.9,1225.2,0.053934
1262.9,1235.2,0.066534
1262.9,1245.2,0.0
1262.9,1255.2,0.0
1262.9,1265.2,0.0
1262.9,1275.2,0.0
1262.9,1285.2,0.0
1262.9,1295.2,0.0
1262.9,1305.2,0.0
1262.9,1315.2,0.0
1262.9,1325.2,0.0
1262.9,1335.2,0.0
1262.9,1345.2,0.0
1262.9,1355.2,0.0
1262.9,1365.1,0.0
1262.9,1375.1,0.0
1262.9,1385.1,0.0
1262.9,1395.1,0.0
1262.9,1405.1,0.0
1262.9,1415.1,0.0
1262.9,1425.1,0.0
1262.9,1435.1,0.0
1262.9,1445.1,0.0
1262.9,1455.1,0.0
1262.9,1465.1,0.0
1262.9,1475.1,0.0
1262.9,1485.1,0.0
1262.9,1495.1,0.0
1262.9,1505.1,0.0
1262.9,1515.1,0.0
1262.9,1525.0,0.0
1262.9,1535.0,0.0
1262.9,1545.0,0.0
1262.9,1555.0,0.0
1262.9,1565.0,0.0
1262.9,1575.0,0.0
1262.9,1585.0,0.0
1262.9,1595.0,0.0
1276.2,5.9969,0.0013346
1276.2,15.991,0.0013427
1276.2,25.984,0.0013509
1276.2,35.978,0.0013591
1276.2,45.972,0.0013672
1276.2,55.966,0.0013726
1276.2,65.959,0.0013771
1276.2,75.953,0.0013817
1276.2,85.947,0.0013863
1276.2,95.941,0.0013908
1276.2,105.93,0.0013937
1276.2,115.93,0.0013955
1276.2,125.92,0.0013972
1276.2,135.92,0.001399
1276.2,145.91,0.0014007
1276.2,155.9,0.0014041
1276.2,165.9,0.0014077
1276.2,175.89,0.0014114
1276.2,185.88,0.001415
1276.2,195.88,0.0014187
1276.2,205.87,0.0014255
1276.2,215.87,0.0014345
1276.2,225.86,0.0014435
1276.2,235.85,0.0014525
1276.2,245.85,0.0014615
1276.2,255.84,0.0014672
1276.2,265.83,0.0014721
1276.2,275.83,0.001477
1276.2,285.82,0.001482
1276.2,295.82,0.0014869
1276.2,305.81,0.0014977
1276.2,315.8,0.0015128
1276.2,325.8,0.0015278
1276.2,335.79,0.0015429
1276.2,345.78,0.0015579
1276.2,355.78,0.0015727
1276.2,365.77,0.0015873
1276.2,375.77,0.001602
1276.2,385.76,0.0016167
1276.2,395.75,0.0016313
1276.2,405.75,0.0016441
1276.2,415.74,0.0016555
1276.2,425.73,0.001667
1276.2,435.73,0.0016784
1276.2,445.72,0.0016898
1276.2,455.72,0.0017014
1276.2,465.71,0.0017129
1276.2,475.7,0.0017245
1276.2,485.7,0.0017361
1276.2,495.69,0.0017477
1276.2,505.68,0.0017715
1276.2,515.68,0.0018046
1276.2,525.67,0.0018363
1276.2,535.67,0.0018615
1276.2,545.66,0.0018868
1276.2,555.65,0.001912
1276.2,565.65,0.0019373
1276.2,575.64,0.0019625
1276.2,585.63,0.0019937
1276.2,595.63,0.0020253
1276.2,605.62,0.0020592
1276.2,615.62,0.0020951
1276.2,625.61,0.0021309
1276.2,635.6,0.0021692
1276.2,645.6,0.0022075
1276.2,655.59,0.0022496
1276.2,665.58,0.0022945
1276.2,675.58,0.0023363
1276.2,685.57,0.0023632
1276.2,695.57,0.0023901
1276.2,705.56,0.0024437
1276.2,715.55,0.0025186
1276.2,725.55,0.0025876
1276.2,735.54,0.0026281
1276.2,745.53,0.0026687
1276.2,755.53,0.002725
1276.2,765.52,0.0027942
1276.2,775.52,0.0028633
1276.2,785.51,0.0029652
1276.2,795.5,0.0030695
1276.2,805.5,0.0032268
1276.2,815.49,0.0034273
1276.2,825.48,0.0036113
1276.2,835.48,0.0037116
1276.2,845.47,0.003812
1276.2,855.47,0.0040871
1276.2,865.46,0.0045071
1276.2,875.45,0.0048937
1276.2,885.45,0.005109
1276.2,895.44,0.0053242
1276.2,905.43,0.0056789
1276.2,915.43,0.0061506
1276.2,925.42,0.0065946
1276.2,935.42,0.0068929
1276.2,945.41,0.0071911
1276.2,955.4,0.0075997
1276.2,965.4,0.0081019
1276.2,975.39,0.0086042
1276.2,985.38,0.0092113
1276.2,995.38,0.0098272
1276.2,1005.4,0.010574
1276.2,1015.4,0.011432
1276.2,1025.4,0.012252
1276.2,1035.4,0.012856
1276.2,1045.3,0.013459
1276.2,1055.3,0.014195
1276.2,1065.3,0.015045
1276.2,1075.3,0.015893
1276.2,1085.3,0.01672
1276.2,1095.3,0.017548
1276.2,1105.3,0.018029
1276.2,1115.3,0.018204
1276.2,1125.3,0.018438
1276.2,1135.3,0.019504
1276.2,1145.3,0.020616
1276.2,1155.3,0.02184
1276.2,1165.3,0.023162
1276.2,1175.3,0.024396
1276.2,1185.3,0.025915
1276.2,1195.3,0.027359
1276.2,1205.2,0.029554
1276.2,1215.2,0.032428
1276.2,1225.2,0.035018
1276.2,1235.2,0.046638
1276.2,1245.2,0.059238
1276.2,1255.2,0.0
1276.2,1265.2,0.0
1276.2,1275.2,0.0
1276.2,1285.2,0.0
1276.2,1295.2,0.0
1276.2,1305.2,0.0
1276.2,1315.2,0.0
1276.2,1325.2,0.0
1276.2,1335.2,0.0
1276.2,1345.2,0.0
1276.2,1355.2,0.0
1276.2,1365.1,0.0
1276.2,1375.1,0.0
1276.2,1385.1,0.0
1276.2,1395.1,0.0
1276.2,1405.1,0.0
1276.2,1415.1,0.0
1276.2,1425.1,0.0
1276.2,1435.1,0.0
1276.2,1445.1,0.0
1276.2,1455.1,0.0
1276.2,1465.1,0.0
1276.2,1475.1,0.0
1276.2,1485.1,0.0
1276.2,1495.1,0.0
1276.2,1505.1,0.0
1276.2,1515.1,0.0
1276.2,1525.0,0.0
1276.2,1535.0,0.0
1276.2,1545.0,0.0
1276.2,1555.0,0.0
1276.2,1565.0,0.0
1276.2,1575.0,0.0
1276.2,1585.0,0.0
1276.2,1595.0,0.0
1289.5,5.9969,0.001317
1289.5,15.991,0.0013251
1289.5,25.984,0.0013318
1289.5,35.978,0.0013364
1289.5,45.972,0.0013409
1289.5,55.966,0.0013455
1289.5,65.959,0.0013501
1289.5,75.953,0.0013546
1289.5,85.947,0.0013592
1289.5,95.941,0.0013638
1289.5,105.93,0.0013666
1289.5,115.93,0.0013684
1289.5,125.92,0.0013711
1289.5,135.92,0.0013747
1289.5,145.91,0.0013784
1289.5,155.9,0.001382
1289.5,165.9,0.0013857
1289.5,175.89,0.0013893
1289.5,185.88,0.001393
1289.5,195.88,0.0013966
1289.5,205.87,0.0014034
1289.5,215.87,0.0014124
1289.5,225.86,0.0014195
1289.5,235.85,0.0014244
1289.5,245.85,0.0014294
1289.5,255.84,0.0014343
1289.5,265.83,0.0014392
1289.5,275.83,0.0014442
1289.5,285.82,0.0014491
1289.5,295.82,0.001454
1289.5,305.81,0.0014649
1289.5,315.8,0.0014799
1289.5,325.8,0.0014948
1289.5,335.79,0.0015094
1289.5,345.78,0.0015241
1289.5,355.78,0.0015388
1289.5,365.77,0.0015534
1289.5,375.77,0.0015681
1289.5,385.76,0.0015827
1289.5,395.75,0.0015974
1289.5,405.75,0.0016102
1289.5,415.74,0.0016216
1289.5,425.73,0.0016331
1289.5,435.73,0.0016447
1289.5,445.72,0.0016563
1289.5,455.72,0.0016679
1289.5,465.71,0.0016794
1289.5,475.7,0.001691
1289.5,485.7,0.0017026
1289.5,495.69,0.0017142
1289.5,505.68,0.001738
1289.5,515.68,0.0017671
1289.5,525.67,0.0017923
1289.5,535.67,0.0018176
1289.5,545.66,0.0018428
1289.5,555.65,0.0018681
1289.5,565.65,0.0018933
1289.5,575.64,0.0019186
1289.5,585.63,0.0019438
1289.5,595.63,0.001973
1289.5,605.62,0.0020069
1289.5,615.62,0.0020428
1289.5,625.61,0.0020786
1289.5,635.6,0.0021145
1289.5,645.6,0.0021519
1289.5,655.59,0.0021939
1289.5,665.58,0.0022298
1289.5,675.58,0.0022567
1289.5,685.57,0.0022836
1289.5,695.57,0.0023105
1289.5,705.56,0.0023641
1289.5,715.55,0.0024218
1289.5,725.55,0.0024624
1289.5,735.54,0.0025029
1289.5,745.53,0.0025435
1289.5,755.53,0.0025998
1289.5,765.52,0.0026689
1289.5,775.52,0.002738
1289.5,785.51,0.0028072
1289.5,795.5,0.0028976
1289.5,805.5,0.0030548
1289.5,815.49,0.0032058
1289.5,825.48,0.0033061
1289.5,835.48,0.0034065
1289.5,845.47,0.0035068
1289.5,855.47,0.003782
1289.5,865.46,0.0041013
1289.5,875.45,0.0043165
1289.5,885.45,0.0045317
1289.5,895.44,0.0047469
1289.5,905.43,0.0051016
1289.5,915.43,0.0054886
1289.5,925.42,0.0057869
1289.5,935.42,0.0060851
1289.5,945.41,0.0063833
1289.5,955.4,0.0067919
1289.5,965.4,0.0072942
1289.5,975.39,0.0077965
1289.5,985.38,0.0082987
1289.5,995.38,0.0088684
1289.5,1005.4,0.0096148
1289.5,1015.4,0.010351
1289.5,1025.4,0.010954
1289.5,1035.4,0.011558
1289.5,1045.3,0.012162
1289.5,1055.3,0.012898
1289.5,1065.3,0.013737
1289.5,1075.3,0.014565
1289.5,1085.3,0.015393
1289.5,1095.3,0.016221
1289.5,1105.3,0.016702
1289.5,1115.3,0.017069
1289.5,1125.3,0.017649
1289.5,1135.3,0.018228
1289.5,1145.3,0.019119
1289.5,1155.3,0.020342
1289.5,1165.3,0.021205
1289.5,1175.3,0.021607
1289.5,1185.3,0.023888
1289.5,1195.3,0.025683
1289.5,1205.2,0.027878
1289.5,1215.2,0.029677
1289.5,1225.2,0.0303
1289.5,1235.2,0.03246
1289.5,1245.2,0.040646
1289.5,1255.2,0.052833
1289.5,1265.2,0.0
1289.5,1275.2,0.0
1289.5,1285.2,0.0
1289.5,1295.2,0.0
1289.5,1305.2,0.0
1289.5,1315.2,0.0
1289.5,1325.2,0.0
1289.5,1335.2,0.0
1289.5,1345.2,0.0
1289.5,1355.2,0.0
1289.5,1365.1,0.0
1289.5,1375.1,0.0
1289.5,1385.1,0.0
1289.5,1395.1,0.0
1289.5,1405.1,0.0
1289.5,1415.1,0.0
1289.5,1425.1,0.0
1289.5,1435.1,0.0
1289.5,1445.1,0.0
1289.5,1455.1,0.0
1289.5,1465.1,0.0
1289.5,1475.1,0.0
1289.5,1485.1,0.0
1289.5,1495.1,0.0
1289.5,1505.1,0.0
1289.5,1515.1,0.0
1289.5,1525.0,0.0
1289.5,1535.0,0.0
1289.5,1545.0,0.0
1289.5,1555.0,0.0
1289.5,1565.0,0.0
1289.5,1575.0,0.0
1289.5,1585.0,0.0
1289.5,1595.0,0.0
1302.7,5.9969,0.0012976
1302.7,15.991,0.0013022
1302.7,25.984,0.0013067
1302.7,35.978,0.0013113
1302.7,45.972,0.0013159
1302.7,55.966,0.0013204
1302.7,65.959,0.001325
1302.7,75.953,0.0013295
1302.7,85.947,0.0013341
1302.7,95.941,0.0013384
1302.7,105.93,0.0013416
1302.7,115.93,0.0013453
1302.7,125.92,0.0013489
1302.7,135.92,0.0013526
1302.7,145.91,0.0013562
1302.7,155.9,0.0013599
1302.7,165.9,0.0013635
1302.7,175.89,0.0013672
1302.7,185.88,0.0013708
1302.7,195.88,0.0013744
1302.7,205.87,0.0013781
1302.7,215.87,0.001383
1302.7,225.86,0.001388
1302.7,235.85,0.0013929
1302.7,245.85,0.0013978
1302.7,255.84,0.0014028
1302.7,265.83,0.0014077
1302.7,275.83,0.0014126
1302.7,285.82,0.0014176
1302.7,295.82,0.0014225
1302.7,305.81,0.0014331
1302.7,315.8,0.0014478
1302.7,325.8,0.0014624
1302.7,335.79,0.0014771
1302.7,345.78,0.0014917
1302.7,355.78,0.0015064
1302.7,365.77,0.0015211
1302.7,375.77,0.0015357
1302.7,385.76,0.0015504
1302.7,395.75,0.0015647
1302.7,405.75,0.0015764
1302.7,415.74,0.001588
1302.7,425.73,0.0015996
1302.7,435.73,0.0016112
1302.7,445.72,0.0016228
1302.7,455.72,0.0016343
1302.7,465.71,0.0016459
1302.7,475.7,0.0016575
1302.7,485.7,0.0016691
1302.7,495.69,0.0016807
1302.7,505.68,0.0017
1302.7,515.68,0.0017253
1302.7,525.67,0.0017505
1302.7,535.67,0.0017758
1302.7,545.66,0.001801
1302.7,555.65,0.0018262
1302.7,565.65,0.0018515
1302.7,575.64,0.0018767
1302.7,585.63,0.001902
1302.7,595.63,0.0019267
1302.7,605.62,0.0019559
1302.7,615.62,0.0019917
1302.7,625.61,0.0020276
1302.7,635.6,0.0020635
1302.7,645.6,0.0020993
1302.7,655.59,0.002126
1302.7,665.58,0.0021529
1302.7,675.58,0.0021799
1302.7,685.57,0.0022068
1302.7,695.57,0.0022337
1302.7,705.56,0.0022709
1302.7,715.55,0.0023114
1302.7,725.55,0.002352
1302.7,735.54,0.0023925
1302.7,745.53,0.0024331
1302.7,755.53,0.0024864
1302.7,765.52,0.0025555
1302.7,775.52,0.0026246
1302.7,785.51,0.0026937
1302.7,795.5,0.0027629
1302.7,805.5,0.0028451
1302.7,815.49,0.0029454
1302.7,825.48,0.0030458
1302.7,835.48,0.0031461
1302.7,845.47,0.0032465
1302.7,855.47,0.0033993
1302.7,865.46,0.0036145
1302.7,875.45,0.0038297
1302.7,885.45,0.0040449
1302.7,895.44,0.0042601
1302.7,905.43,0.004484
1302.7,915.43,0.0047822
1302.7,925.42,0.0050805
1302.7,935.42,0.0053787
1302.7,945.41,0.0056769
1302.7,955.4,0.0060045
1302.7,965.4,0.0065068
1302.7,975.39,0.0070091
1302.7,985.38,0.0075114
1302.7,995.38,0.0080137
1302.7,1005.4,0.0085705
1302.7,1015.4,0.0091744
1302.7,1025.4,0.0097782
1302.7,1035.4,0.010382
1302.7,1045.3,0.010986
1302.7,1055.3,0.011647
1302.7,1065.3,0.012475
1302.7,1075.3,0.013303
1302.7,1085.3,0.01413
1302.7,1095.3,0.014958
1302.7,1105.3,0.015654
1302.7,1115.3,0.016234
1302.7,1125.3,0.016814
1302.7,1135.3,0.017393
1302.7,1145.3,0.017973
1302.7,1155.3,0.018545
1302.7,1165.3,0.018895
1302.7,1175.3,0.01924
1302.7,1185.3,0.021
1302.7,1195.3,0.023281
1302.7,1205.2,0.024672
1302.7,1215.2,0.025258
1302.7,1225.2,0.026056
1302.7,1235.2,0.027883
1302.7,1245.2,0.030042
1302.7,1255.2,0.034941
1302.7,1265.2,0.04675
1302.7,1275.2,0.058645
1302.7,1285.2,0.0
1302.7,1295.2,0.0
1302.7,1305.2,0.0
1302.7,1315.2,0.0
1302.7,1325.2,0.0
1302.7,1335.2,0.0
1302.7,1345.2,0.0
1302.7,1355.2,0.0
1302.7,1365.1,0.0
1302.7,1375.1,0.0
1302.7,1385.1,0.0
1302.7,1395.1,0.0
1302.7,1405.1,0.0
1302.7,1415.1,0.0
1302.7,1425.1,0.0
1302.7,1435.1,0.0
1302.7,1445.1,0.0
1302.7,1455.1,0.0
1302.7,1465.1,0.0
1302.7,1475.1,0.0
1302.7,1485.1,0.0
1302.7,1495.1,0.0
1302.7,1505.1,0.0
1302.7,1515.1,0.0
1302.7,1525.0,0.0
1302.7,1535.0,0.0
1302.7,1545.0,0.0
1302.7,1555.0,0.0
1302.7,1565.0,0.0
1302.7,1575.0,0.0
1302.7,1585.0,0.0
1302.7,1595.0,0.0
1316.0,5.9969,0.0012802
1316.0,15.991,0.0012847
1316.0,25.984,0.0012893
1316.0,35.978,0.0012938
1316.0,45.972,0.0012984
1316.0,55.966,0.001303
1316.0,65.959,0.0013075
1316.0,75.953,0.0013106
1316.0,85.947,0.0013132
1316.0,95.941,0.0013157
1316.0,105.93,0.001319
1316.0,115.93,0.0013226
1316.0,125.92,0.0013263
1316.0,135.92,0.0013299
1316.0,145.91,0.0013336
1316.0,155.9,0.0013372
1316.0,165.9,0.0013409
1316.0,175.89,0.0013441
1316.0,185.88,0.0013473
1316.0,195.88,0.0013504
1316.0,205.87,0.0013541
1316.0,215.87,0.0013581
1316.0,225.86,0.0013621
1316.0,235.85,0.0013665
1316.0,245.85,0.0013714
1316.0,255.84,0.0013764
1316.0,265.83,0.0013813
1316.0,275.83,0.0013862
1316.0,285.82,0.0013912
1316.0,295.82,0.0013961
1316.0,305.81,0.0014067
1316.0,315.8,0.0014213
1316.0,325.8,0.001436
1316.0,335.79,0.0014507
1316.0,345.78,0.0014653
1316.0,355.78,0.00148
1316.0,365.77,0.0014946
1316.0,375.77,0.0015069
1316.0,385.76,0.0015184
1316.0,395.75,0.0015299
1316.0,405.75,0.0015417
1316.0,415.74,0.0015537
1316.0,425.73,0.0015657
1316.0,435.73,0.0015776
1316.0,445.72,0.0015891
1316.0,455.72,0.0016007
1316.0,465.71,0.0016123
1316.0,475.7,0.0016239
1316.0,485.7,0.0016354
1316.0,495.69,0.001647
1316.0,505.68,0.0016664
1316.0,515.68,0.0016916
1316.0,525.67,0.0017169
1316.0,535.67,0.0017421
1316.0,545.66,0.0017674
1316.0,555.65,0.0017926
1316.0,565.65,0.0018179
1316.0,575.64,0.0018395
1316.0,585.63,0.00186
1316.0,595.63,0.0018806
1316.0,605.62,0.0019097
1316.0,615.62,0.0019456
1316.0,625.61,0.0019814
1316.0,635.6,0.0020148
1316.0,645.6,0.0020356
1316.0,655.59,0.0020598
1316.0,665.58,0.0020867
1316.0,675.58,0.0021136
1316.0,685.57,0.0021421
1316.0,695.57,0.0021789
1316.0,705.56,0.0022177
1316.0,715.55,0.0022583
1316.0,725.55,0.0022988
1316.0,735.54,0.0023377
1316.0,745.53,0.0023672
1316.0,755.53,0.0024186
1316.0,765.52,0.0024877
1316.0,775.52,0.0025568
1316.0,785.51,0.0026237
1316.0,795.5,0.0026778
1316.0,805.5,0.0027573
1316.0,815.49,0.0028577
1316.0,825.48,0.002958
1316.0,835.48,0.0030527
1316.0,845.47,0.0031151
1316.0,855.47,0.0032611
1316.0,865.46,0.0034763
1316.0,875.45,0.0036915
1316.0,885.45,0.0038872
1316.0,895.44,0.0039692
1316.0,905.43,0.0041687
1316.0,915.43,0.004467
1316.0,925.42,0.0047652
1316.0,935.42,0.0050495
1316.0,945.41,0.0052506
1316.0,955.4,0.0055071
1316.0,965.4,0.0058106
1316.0,975.39,0.0063006
1316.0,985.38,0.0068029
1316.0,995.38,0.0073052
1316.0,1005.4,0.007862
1316.0,1015.4,0.0084658
1316.0,1025.4,0.0090697
1316.0,1035.4,0.0096472
1316.0,1045.3,0.010059
1316.0,1055.3,0.010674
1316.0,1065.3,0.011465
1316.0,1075.3,0.01229
1316.0,1085.3,0.013118
1316.0,1095.3,0.013946
1316.0,1105.3,0.014642
1316.0,1115.3,0.015222
1316.0,1125.3,0.015801
1316.0,1135.3,0.016377
1316.0,1145.3,0.016928
1316.0,1155.3,0.017607
1316.0,1165.3,0.018401
1316.0,1175.3,0.018779
1316.0,1185.3,0.018948
1316.0,1195.3,0.020013
1316.0,1205.2,0.021404
1316.0,1215.2,0.022461
1316.0,1225.2,0.023788
1316.0,1235.2,0.024616
1316.0,1245.2,0.026004
1316.0,1255.2,0.02882
1316.0,1265.2,0.032236
1316.0,1275.2,0.043453
1316.0,1285.2,0.059488
1316.0,1295.2,0.0
1316.0,1305.2,0.0
1316.0,1315.2,0.0
1316.0,1325.2,0.0
1316.0,1335.2,0.0
1316.0,1345.2,0.0
1316.0,1355.2,0.0
1316.0,1365.1,0.0
1316.0,1375.1,0.0
1316.0,1385.1,0.0
1316.0,1395.1,0.0
1316.0,1405.1,0.0
1316.0,1415.1,0.0
1316.0,1425.1,0.0
1316.0,1435.1,0.0
1316.0,1445.1,0.0
1316.0,1455.1,0.0
1316.0,1465.1,0.0
1316.0,1475.1,0.0
1316.0,1485.1,0.0
1316.0,1495.1,0.0
1316.0,1505.1,0.0
1316.0,1515.1,0.0
1316.0,1525.0,0.0
1316.0,1535.0,0.0
1316.0,1545.0,0.0
1316.0,1555.0,0.0
1316.0,1565.0,0.0
1316.0,1575.0,0.0
1316.0,1585.0,0.0
1316.0,1595.0,0.0
1329.3,5.9969,0.0012627
1329.3,15.991,0.0012673
1329.3,25.984,0.0012718
1329.3,35.978,0.0012764
1329.3,45.972,0.0012801
1329.3,55.966,0.0012827
1329.3,65.959,0.0012853
1329.3,75.953,0.0012879
1329.3,85.947,0.0012905
1329.3,95.941,0.0012931
1329.3,105.93,0.0012963
1329.3,115.93,0.0012999
1329.3,125.92,0.0013036
1329.3,135.92,0.0013072
1329.3,145.91,0.0013107
1329.3,155.9,0.0013138
1329.3,165.9,0.001317
1329.3,175.89,0.0013202
1329.3,185.88,0.0013233
1329.3,195.88,0.0013265
1329.3,205.87,0.0013301
1329.3,215.87,0.0013342
1329.3,225.86,0.0013382
1329.3,235.85,0.0013422
1329.3,245.85,0.0013462
1329.3,255.84,0.0013502
1329.3,265.83,0.0013549
1329.3,275.83,0.0013598
1329.3,285.82,0.0013648
1329.3,295.82,0.0013697
1329.3,305.81,0.0013803
1329.3,315.8,0.0013949
1329.3,325.8,0.0014096
1329.3,335.79,0.0014243
1329.3,345.78,0.0014375
1329.3,355.78,0.0014491
1329.3,365.77,0.0014606
1329.3,375.77,0.0014722
1329.3,385.76,0.0014837
1329.3,395.75,0.0014952
1329.3,405.75,0.001507
1329.3,415.74,0.001519
1329.3,425.73,0.001531
1329.3,435.73,0.001543
1329.3,445.72,0.001555
1329.3,455.72,0.001567
1329.3,465.71,0.0015787
1329.3,475.7,0.0015902
1329.3,485.7,0.0016018
1329.3,495.69,0.0016134
1329.3,505.68,0.0016328
1329.3,515.68,0.001658
1329.3,525.67,0.0016832
1329.3,535.67,0.0017085
1329.3,545.66,0.0017317
1329.3,555.65,0.0017523
1329.3,565.65,0.0017728
1329.3,575.64,0.0017933
1329.3,585.63,0.0018139
1329.3,595.63,0.0018344
1329.3,605.62,0.0018635
1329.3,615.62,0.0018994
1329.3,625.61,0.0019278
1329.3,635.6,0.0019486
1329.3,645.6,0.0019694
1329.3,655.59,0.0019936
1329.3,665.58,0.0020205
1329.3,675.58,0.0020522
1329.3,685.57,0.002089
1329.3,695.57,0.0021257
1329.3,705.56,0.0021646
1329.3,715.55,0.0022052
1329.3,725.55,0.0022404
1329.3,735.54,0.0022699
1329.3,745.53,0.0022994
1329.3,755.53,0.0023508
1329.3,765.52,0.0024199
1329.3,775.52,0.0024818
1329.3,785.51,0.0025359
1329.3,795.5,0.00259
1329.3,805.5,0.0026696
1329.3,815.49,0.0027699
1329.3,825.48,0.0028521
1329.3,835.48,0.0029145
1329.3,845.47,0.0029769
1329.3,855.47,0.0031229
1329.3,865.46,0.0033381
1329.3,875.45,0.00349
1329.3,885.45,0.003572
1329.3,895.44,0.0036539
1329.3,905.43,0.0038535
1329.3,915.43,0.0041517
1329.3,925.42,0.0044041
1329.3,935.42,0.0046052
1329.3,945.41,0.0048063
1329.3,955.4,0.0050627
1329.3,965.4,0.0053663
1329.3,975.39,0.0056698
1329.3,985.38,0.0060944
1329.3,995.38,0.0065967
1329.3,1005.4,0.0071535
1329.3,1015.4,0.0077573
1329.3,1025.4,0.0082719
1329.3,1035.4,0.008684
1329.3,1045.3,0.0090961
1329.3,1055.3,0.0097107
1329.3,1065.3,0.010502
1329.3,1075.3,0.011293
1329.3,1085.3,0.012106
1329.3,1095.3,0.012934
1329.3,1105.3,0.01363
1329.3,1115.3,0.014209
1329.3,1125.3,0.014776
1329.3,1135.3,0.015326
1329.3,1145.3,0.015876
1329.3,1155.3,0.016556
1329.3,1165.3,0.01735
1329.3,1175.3,0.018159
1329.3,1185.3,0.018593
1329.3,1195.3,0.018762
1329.3,1205.2,0.019339
1329.3,1215.2,0.020677
1329.3,1225.2,0.021986
1329.3,1235.2,0.022496
1329.3,1245.2,0.023324
1329.3,1255.2,0.025503
1329.3,1265.2,0.028919
1329.3,1275.2,0.031789
1329.3,1285.2,0.047824
1329.3,1295.2,0.063858
1329.3,1305.2,0.0
1329.3,1315.2,0.0
