#: table_doi: 10.17182/hepdata.90835.v1/t46
#: name: T2tt cross section upper limits
#: description: The 95% CL observed and expected upper limits on the production cross sections of the T2tt signal model as a function of the top squark and LSP masses.
#: data_file: t2tt_cross_section_upper_limits.yaml
#: keyword observables: SIG | CLS
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> STOP STOP | STOP --> TQ NEUTRALINO1
#: Upper Limit,Observed
#: LUMINOSITY [fb$^{-1}$],137
M(STOP) [GeV],M(NEUTRALINO1) [GeV],Cross section upper limit at 95% CL [pb]
1024.4,772.98,0.020695
1024.4,780.17,0.021228
1024.4,787.35,0.021448
1024.4,794.53,0.021668
1024.4,801.71,0.022111
1024.4,808.89,0.023379
1024.4,816.07,0.024648
1024.4,823.25,0.025916
1024.4,830.43,0.027976
1024.4,837.62,0.029937
1024.4,844.8,0.031897
1024.4,851.98,0.034292
1024.4,859.16,0.037618
1024.4,866.34,0.040945
1024.4,873.52,0.044272
1024.4,880.7,0.051334
1024.4,887.88,0.057627
1024.4,895.07,0.063919
1024.4,902.25,0.072699
1024.4,909.43,0.087126
1024.4,916.61,0.10155
1024.4,923.79,0.11598
1024.4,930.97,0.12478
1024.4,938.15,0.0
1024.4,945.33,0.0
1024.4,952.52,0.0
1024.4,959.7,0.0
1024.4,966.88,0.0
1024.4,974.06,0.0
1024.4,981.24,0.0
1024.4,988.42,0.0
1024.4,995.6,0.0
1024.4,1002.8,0.0
1024.4,1010.0,0.0
1024.4,1017.1,0.0
1024.4,1024.3,0.0
1024.4,1031.5,0.0
1024.4,1038.7,0.0
1024.4,1045.9,0.0
1024.4,1053.1,0.0
1024.4,1060.2,0.0
1024.4,1067.4,0.0
1024.4,1074.6,0.0
1024.4,1081.8,0.0
1024.4,1089.0,0.0
1024.4,1096.1,0.0
1024.4,1103.3,0.0
1024.4,1110.5,0.0
1024.4,1117.7,0.0
1024.4,1124.9,0.0
1024.4,1132.0,0.0
1024.4,1139.2,0.0
1024.4,1146.4,0.0
1038.9,4.5906,0.0024922
1038.9,11.772,0.0025014
1038.9,18.953,0.0025106
1038.9,26.134,0.0025198
1038.9,33.316,0.0025291
1038.9,40.497,0.0025379
1038.9,47.678,0.0025453
1038.9,54.859,0.0025539
1038.9,62.041,0.0025632
1038.9,69.222,0.0025724
1038.9,76.403,0.0025817
1038.9,83.584,0.0025909
1038.9,90.766,0.0026002
1038.9,97.947,0.0026095
1038.9,105.13,0.0026187
1038.9,112.31,0.0026277
1038.9,119.49,0.0026367
1038.9,126.67,0.0026458
1038.9,133.85,0.0026548
1038.9,141.03,0.0026629
1038.9,148.22,0.002669
1038.9,155.4,0.0026798
1038.9,162.58,0.0026921
1038.9,169.76,0.0027044
1038.9,176.94,0.0027167
1038.9,184.12,0.0027291
1038.9,191.3,0.0027393
1038.9,198.48,0.0027454
1038.9,205.67,0.0027581
1038.9,212.85,0.0027726
1038.9,220.03,0.0027871
1038.9,227.21,0.0028016
1038.9,234.39,0.0028161
1038.9,241.57,0.0028377
1038.9,248.75,0.0028709
1038.9,255.93,0.0028938
1038.9,263.12,0.0029146
1038.9,270.3,0.0029353
1038.9,277.48,0.0029561
1038.9,284.66,0.0029768
1038.9,291.84,0.0029958
1038.9,299.02,0.0030122
1038.9,306.2,0.0030322
1038.9,313.38,0.0030529
1038.9,320.57,0.0030736
1038.9,327.75,0.0030943
1038.9,334.93,0.003115
1038.9,342.11,0.0031385
1038.9,349.29,0.0031656
1038.9,356.47,0.0031819
1038.9,363.65,0.003197
1038.9,370.83,0.0032121
1038.9,378.02,0.0032272
1038.9,385.2,0.0032423
1038.9,392.38,0.0032676
1038.9,399.56,0.0033035
1038.9,406.74,0.0033714
1038.9,413.92,0.0034371
1038.9,421.1,0.0034959
1038.9,428.28,0.0035547
1038.9,435.47,0.0036136
1038.9,442.65,0.0036724
1038.9,449.83,0.0037313
1038.9,457.01,0.0038588
1038.9,464.19,0.0039538
1038.9,471.37,0.0040026
1038.9,478.55,0.0040514
1038.9,485.73,0.0041001
1038.9,492.92,0.0041489
1038.9,500.1,0.0041981
1038.9,507.28,0.0042752
1038.9,514.46,0.0043524
1038.9,521.64,0.0044296
1038.9,528.82,0.0045068
1038.9,536.0,0.004584
1038.9,543.18,0.0046978
1038.9,550.37,0.0048397
1038.9,557.55,0.0050514
1038.9,564.73,0.0052692
1038.9,571.91,0.0054931
1038.9,579.09,0.0057171
1038.9,586.27,0.0059411
1038.9,593.45,0.006165
1038.9,600.63,0.0063798
1038.9,607.82,0.0064998
1038.9,615.0,0.0066198
1038.9,622.18,0.0067398
1038.9,629.36,0.0068598
1038.9,636.54,0.0069798
1038.9,643.72,0.0073295
1038.9,650.9,0.0078097
1038.9,658.08,0.0084311
1038.9,665.27,0.0093078
1038.9,672.45,0.010373
1038.9,679.63,0.011438
1038.9,686.81,0.012503
1038.9,693.99,0.013568
1038.9,701.17,0.014435
1038.9,708.35,0.014287
1038.9,715.53,0.014255
1038.9,722.72,0.014296
1038.9,729.9,0.014338
1038.9,737.08,0.01438
1038.9,744.26,0.015113
1038.9,751.44,0.01608
1038.9,758.62,0.017063
1038.9,765.8,0.017825
1038.9,772.98,0.018469
1038.9,780.17,0.018808
1038.9,787.35,0.019106
1038.9,794.53,0.019786
1038.9,801.71,0.020605
1038.9,808.89,0.021873
1038.9,816.07,0.02262
1038.9,823.25,0.02313
1038.9,830.43,0.024738
1038.9,837.62,0.026522
1038.9,844.8,0.027628
1038.9,851.98,0.029346
1038.9,859.16,0.032673
1038.9,866.34,0.034031
1038.9,873.52,0.034643
1038.9,880.7,0.039767
1038.9,887.88,0.045292
1038.9,895.07,0.048437
1038.9,902.25,0.053202
1038.9,909.43,0.061526
1038.9,916.61,0.07218
1038.9,923.79,0.086607
1038.9,930.97,0.095665
1038.9,938.15,0.10377
1038.9,945.33,0.11242
1038.9,952.52,0.0
1038.9,959.7,0.0
1038.9,966.88,0.0
1038.9,974.06,0.0
1038.9,981.24,0.0
1038.9,988.42,0.0
1038.9,995.6,0.0
1038.9,1002.8,0.0
1038.9,1010.0,0.0
1038.9,1017.1,0.0
1038.9,1024.3,0.0
1038.9,1031.5,0.0
1038.9,1038.7,0.0
1038.9,1045.9,0.0
1038.9,1053.1,0.0
1038.9,1060.2,0.0
1038.9,1067.4,0.0
1038.9,1074.6,0.0
1038.9,1081.8,0.0
1038.9,1089.0,0.0
1038.9,1096.1,0.0
1038.9,1103.3,0.0
1038.9,1110.5,0.0
1038.9,1117.7,0.0
1038.9,1124.9,0.0
1038.9,1132.0,0.0
1038.9,1139.2,0.0
1038.9,1146.4,0.0
1053.3,4.5906,0.0024147
1053.3,11.772,0.0024239
1053.3,18.953,0.0024332
1053.3,26.134,0.0024424
1053.3,33.316,0.0024516
1053.3,40.497,0.0024608
1053.3,47.678,0.00247
1053.3,54.859,0.0024757
1053.3,62.041,0.0024849
1053.3,69.222,0.0024942
1053.3,76.403,0.0025034
1053.3,83.584,0.0025126
1053.3,90.766,0.0025219
1053.3,97.947,0.0025311
1053.3,105.13,0.0025402
1053.3,112.31,0.0025492
1053.3,119.49,0.0025582
1053.3,126.67,0.0025673
1053.3,133.85,0.0025763
1053.3,141.03,0.0025853
1053.3,148.22,0.0025932
1053.3,155.4,0.0026033
1053.3,162.58,0.0026156
1053.3,169.76,0.0026279
1053.3,176.94,0.0026402
1053.3,184.12,0.0026526
1053.3,191.3,0.0026649
1053.3,198.48,0.0026763
1053.3,205.67,0.0026895
1053.3,212.85,0.002704
1053.3,220.03,0.0027185
1053.3,227.21,0.002733
1053.3,234.39,0.0027475
1053.3,241.57,0.0027619
1053.3,248.75,0.0027781
1053.3,255.93,0.0027987
1053.3,263.12,0.0028194
1053.3,270.3,0.0028402
1053.3,277.48,0.0028609
1053.3,284.66,0.0028817
1053.3,291.84,0.0029024
1053.3,299.02,0.0029203
1053.3,306.2,0.0029398
1053.3,313.38,0.0029604
1053.3,320.57,0.0029811
1053.3,327.75,0.0030018
1053.3,334.93,0.0030225
1053.3,342.11,0.0030432
1053.3,349.29,0.0030653
1053.3,356.47,0.0030813
1053.3,363.65,0.0030965
1053.3,370.83,0.0031116
1053.3,378.02,0.0031267
1053.3,385.2,0.0031418
1053.3,392.38,0.0031569
1053.3,399.56,0.0031746
1053.3,406.74,0.0032311
1053.3,413.92,0.0032899
1053.3,421.1,0.0033488
1053.3,428.28,0.0034076
1053.3,435.47,0.0034665
1053.3,442.65,0.0035253
1053.3,449.83,0.0035756
1053.3,457.01,0.0036241
1053.3,464.19,0.0036729
1053.3,471.37,0.0037216
1053.3,478.55,0.0037704
1053.3,485.73,0.0038192
1053.3,492.92,0.003868
1053.3,500.1,0.0039162
1053.3,507.28,0.0039934
1053.3,514.46,0.0040706
1053.3,521.64,0.0041478
1053.3,528.82,0.004225
1053.3,536.0,0.0043021
1053.3,543.18,0.0043793
1053.3,550.37,0.004458
1053.3,557.55,0.0046819
1053.3,564.73,0.0049059
1053.3,571.91,0.0051298
1053.3,579.09,0.0053538
1053.3,586.27,0.0055778
1053.3,593.45,0.0058017
1053.3,600.63,0.0059492
1053.3,607.82,0.0060692
1053.3,615.0,0.0061892
1053.3,622.18,0.0063092
1053.3,629.36,0.0064292
1053.3,636.54,0.0065492
1053.3,643.72,0.0066692
1053.3,650.9,0.0069076
1053.3,658.08,0.0079728
1053.3,665.27,0.0090379
1053.3,672.45,0.010103
1053.3,679.63,0.011168
1053.3,686.81,0.012233
1053.3,693.99,0.013298
1053.3,701.17,0.013815
1053.3,708.35,0.013857
1053.3,715.53,0.013899
1053.3,722.72,0.01394
1053.3,729.9,0.013982
1053.3,737.08,0.014023
1053.3,744.26,0.014065
1053.3,751.44,0.014346
1053.3,758.62,0.015002
1053.3,765.8,0.015646
1053.3,772.98,0.01629
1053.3,780.17,0.01696
1053.3,787.35,0.017639
1053.3,794.53,0.018318
1053.3,801.71,0.019106
1053.3,808.89,0.019691
1053.3,816.07,0.020202
1053.3,823.25,0.020712
1053.3,830.43,0.021673
1053.3,837.62,0.022779
1053.3,844.8,0.023885
1053.3,851.98,0.024663
1053.3,859.16,0.025251
1053.3,866.34,0.025863
1053.3,873.52,0.026476
1053.3,880.7,0.029099
1053.3,887.88,0.032244
1053.3,895.07,0.035389
1053.3,902.25,0.039238
1053.3,909.43,0.047562
1053.3,916.61,0.055886
1053.3,923.79,0.062795
1053.3,930.97,0.070127
1053.3,938.15,0.078232
1053.3,945.33,0.086338
1053.3,952.52,0.096066
1053.3,959.7,0.10994
1053.3,966.88,0.0
1053.3,974.06,0.0
1053.3,981.24,0.0
1053.3,988.42,0.0
1053.3,995.6,0.0
1053.3,1002.8,0.0
1053.3,1010.0,0.0
1053.3,1017.1,0.0
1053.3,1024.3,0.0
1053.3,1031.5,0.0
1053.3,1038.7,0.0
1053.3,1045.9,0.0
1053.3,1053.1,0.0
1053.3,1060.2,0.0
1053.3,1067.4,0.0
1053.3,1074.6,0.0
1053.3,1081.8,0.0
1053.3,1089.0,0.0
1053.3,1096.1,0.0
1053.3,1103.3,0.0
1053.3,1110.5,0.0
1053.3,1117.7,0.0
1053.3,1124.9,0.0
1053.3,1132.0,0.0
1053.3,1139.2,0.0
1053.3,1146.4,0.0
1067.8,4.5906,0.0023557
1067.8,11.772,0.0023626
1067.8,18.953,0.0023698
1067.8,26.134,0.002379
1067.8,33.316,0.0023882
1067.8,40.497,0.0023974
1067.8,47.678,0.0024066
1067.8,54.859,0.0024107
1067.8,62.041,0.0024122
1067.8,69.222,0.0024153
1067.8,76.403,0.0024245
1067.8,83.584,0.0024338
1067.8,90.766,0.002443
1067.8,97.947,0.0024522
1067.8,105.13,0.0024613
1067.8,112.31,0.0024703
1067.8,119.49,0.0024794
1067.8,126.67,0.0024884
1067.8,133.85,0.0024961
1067.8,141.03,0.0024995
1067.8,148.22,0.0025029
1067.8,155.4,0.0025131
1067.8,162.58,0.0025254
1067.8,169.76,0.0025377
1067.8,176.94,0.00255
1067.8,184.12,0.0025614
1067.8,191.3,0.0025699
1067.8,198.48,0.0025784
1067.8,205.67,0.0025917
1067.8,212.85,0.0026062
1067.8,220.03,0.0026206
1067.8,227.21,0.0026351
1067.8,234.39,0.0026513
1067.8,241.57,0.0026714
1067.8,248.75,0.0026915
1067.8,255.93,0.0027121
1067.8,263.12,0.0027329
1067.8,270.3,0.0027536
1067.8,277.48,0.0027744
1067.8,284.66,0.0027921
1067.8,291.84,0.002804
1067.8,299.02,0.0028158
1067.8,306.2,0.0028353
1067.8,313.38,0.002856
1067.8,320.57,0.0028766
1067.8,327.75,0.0028973
1067.8,334.93,0.0029195
1067.8,342.11,0.0029442
1067.8,349.29,0.0029688
1067.8,356.47,0.0029849
1067.8,363.65,0.003
1067.8,370.83,0.0030151
1067.8,378.02,0.0030302
1067.8,385.2,0.0030479
1067.8,392.38,0.0030693
1067.8,399.56,0.0030907
1067.8,406.74,0.0031473
1067.8,413.92,0.0032061
1067.8,421.1,0.003265
1067.8,428.28,0.0033238
1067.8,435.47,0.0033738
1067.8,442.65,0.0034131
1067.8,449.83,0.0034523
1067.8,457.01,0.0035009
1067.8,464.19,0.0035496
1067.8,471.37,0.0035984
1067.8,478.55,0.0036472
1067.8,485.73,0.003695
1067.8,492.92,0.0037417
1067.8,500.1,0.0037889
1067.8,507.28,0.0038661
1067.8,514.46,0.0039433
1067.8,521.64,0.0040205
1067.8,528.82,0.0040977
1067.8,536.0,0.004168
1067.8,543.18,0.0042322
1067.8,550.37,0.0043044
1067.8,557.55,0.0045284
1067.8,564.73,0.0047524
1067.8,571.91,0.0049763
1067.8,579.09,0.0052003
1067.8,586.27,0.0053423
1067.8,593.45,0.0054207
1067.8,600.63,0.0055028
1067.8,607.82,0.0056228
1067.8,615.0,0.0057428
1067.8,622.18,0.0058628
1067.8,629.36,0.0059828
1067.8,636.54,0.0061023
1067.8,643.72,0.0062213
1067.8,650.9,0.0064594
1067.8,658.08,0.0075245
1067.8,665.27,0.0085896
1067.8,672.45,0.0096547
1067.8,679.63,0.01072
1067.8,686.81,0.011259
1067.8,693.99,0.0115
1067.8,701.17,0.011708
1067.8,708.35,0.01175
1067.8,715.53,0.011792
1067.8,722.72,0.011833
1067.8,729.9,0.011875
1067.8,737.08,0.012077
1067.8,744.26,0.012357
1067.8,751.44,0.012719
1067.8,758.62,0.013408
1067.8,765.8,0.014097
1067.8,772.98,0.014753
1067.8,780.17,0.015422
1067.8,787.35,0.016209
1067.8,794.53,0.017038
1067.8,801.71,0.017871
1067.8,808.89,0.018716
1067.8,816.07,0.019561
1067.8,823.25,0.02015
1067.8,830.43,0.021111
1067.8,837.62,0.021964
1067.8,844.8,0.022732
1067.8,851.98,0.023422
1067.8,859.16,0.023902
1067.8,866.34,0.024383
1067.8,873.52,0.02497
1067.8,880.7,0.027593
1067.8,887.88,0.029177
1067.8,895.07,0.030341
1067.8,902.25,0.033745
1067.8,909.43,0.040593
1067.8,916.61,0.044103
1067.8,923.79,0.047612
1067.8,930.97,0.054944
1067.8,938.15,0.062341
1067.8,945.33,0.069588
1067.8,952.52,0.079155
1067.8,959.7,0.089594
1067.8,966.88,0.099315
1067.8,974.06,0.11025
1067.8,981.24,0.0
1067.8,988.42,0.0
1067.8,995.6,0.0
1067.8,1002.8,0.0
1067.8,1010.0,0.0
1067.8,1017.1,0.0
1067.8,1024.3,0.0
1067.8,1031.5,0.0
1067.8,1038.7,0.0
1067.8,1045.9,0.0
1067.8,1053.1,0.0
1067.8,1060.2,0.0
1067.8,1067.4,0.0
1067.8,1074.6,0.0
1067.8,1081.8,0.0
1067.8,1089.0,0.0
1067.8,1096.1,0.0
1067.8,1103.3,0.0
1067.8,1110.5,0.0
1067.8,1117.7,0.0
1067.8,1124.9,0.0
1067.8,1132.0,0.0
1067.8,1139.2,0.0
1067.8,1146.4,0.0
1082.2,4.5906,0.0022967
1082.2,11.772,0.0023037
1082.2,18.953,0.0023107
1082.2,26.134,0.0023176
1082.2,33.316,0.0023249
1082.2,40.497,0.0023341
1082.2,47.678,0.0023433
1082.2,54.859,0.0023473
1082.2,62.041,0.0023488
1082.2,69.222,0.0023504
1082.2,76.403,0.0023519
1082.2,83.584,0.0023549
1082.2,90.766,0.0023641
1082.2,97.947,0.0023734
1082.2,105.13,0.0023824
1082.2,112.31,0.0023915
1082.2,119.49,0.0023991
1082.2,126.67,0.0024025
1082.2,133.85,0.0024059
1082.2,141.03,0.0024093
1082.2,148.22,0.0024127
1082.2,155.4,0.0024229
1082.2,162.58,0.0024352
1082.2,169.76,0.0024465
1082.2,176.94,0.002455
1082.2,184.12,0.0024635
1082.2,191.3,0.0024721
1082.2,198.48,0.0024806
1082.2,205.67,0.0024938
1082.2,212.85,0.0025083
1082.2,220.03,0.0025246
1082.2,227.21,0.0025446
1082.2,234.39,0.0025647
1082.2,241.57,0.0025848
1082.2,248.75,0.0026049
1082.2,255.93,0.0026255
1082.2,263.12,0.0026463
1082.2,270.3,0.0026639
1082.2,277.48,0.0026758
1082.2,284.66,0.0026876
1082.2,291.84,0.0026995
1082.2,299.02,0.0027113
1082.2,306.2,0.0027308
1082.2,313.38,0.0027515
1082.2,320.57,0.0027737
1082.2,327.75,0.0027984
1082.2,334.93,0.002823
1082.2,342.11,0.0028477
1082.2,349.29,0.0028723
1082.2,356.47,0.0028884
1082.2,363.65,0.0029035
1082.2,370.83,0.0029213
1082.2,378.02,0.0029427
1082.2,385.2,0.0029641
1082.2,392.38,0.0029855
1082.2,399.56,0.0030069
1082.2,406.74,0.0030635
1082.2,413.92,0.0031223
1082.2,421.1,0.0031721
1082.2,428.28,0.0032113
1082.2,435.47,0.0032506
1082.2,442.65,0.0032898
1082.2,449.83,0.0033291
1082.2,457.01,0.0033776
1082.2,464.19,0.0034264
1082.2,471.37,0.0034742
1082.2,478.55,0.0035209
1082.2,485.73,0.0035677
1082.2,492.92,0.0036145
1082.2,500.1,0.0036617
1082.2,507.28,0.0037389
1082.2,514.46,0.003816
1082.2,521.64,0.0038862
1082.2,528.82,0.0039503
1082.2,536.0,0.0040145
1082.2,543.18,0.0040786
1082.2,550.37,0.0041509
1082.2,557.55,0.0043749
1082.2,564.73,0.0045988
1082.2,571.91,0.004739
1082.2,579.09,0.0048174
1082.2,586.27,0.0048959
1082.2,593.45,0.0049743
1082.2,600.63,0.0050564
1082.2,607.82,0.0051764
1082.2,615.0,0.0052964
1082.2,622.18,0.0054158
1082.2,629.36,0.0055349
1082.2,636.54,0.005654
1082.2,643.72,0.005773
1082.2,650.9,0.0060111
1082.2,658.08,0.0070762
1082.2,665.27,0.0081413
1082.2,672.45,0.0086701
1082.2,679.63,0.0089111
1082.2,686.81,0.0091521
1082.2,693.99,0.0093931
1082.2,701.17,0.0096015
1082.2,708.35,0.0096431
1082.2,715.53,0.0096847
1082.2,722.72,0.0098901
1082.2,729.9,0.01017
1082.2,737.08,0.01045
1082.2,744.26,0.010729
1082.2,751.44,0.011091
1082.2,758.62,0.01178
1082.2,765.8,0.012469
1082.2,772.98,0.013188
1082.2,780.17,0.013918
1082.2,787.35,0.014719
1082.2,794.53,0.015548
1082.2,801.71,0.016381
1082.2,808.89,0.017226
1082.2,816.07,0.018071
1082.2,823.25,0.01873
1082.2,830.43,0.019458
1082.2,837.62,0.020227
1082.2,844.8,0.020926
1082.2,851.98,0.021437
1082.2,859.16,0.021918
1082.2,866.34,0.022399
1082.2,873.52,0.02312
1082.2,880.7,0.024206
1082.2,887.88,0.025369
1082.2,895.07,0.026471
1082.2,902.25,0.028233
1082.2,909.43,0.031742
1082.2,916.61,0.035252
1082.2,923.79,0.036532
1082.2,930.97,0.042701
1082.2,938.15,0.049949
1082.2,945.33,0.055299
1082.2,952.52,0.059958
1082.2,959.7,0.069679
1082.2,966.88,0.0794
1082.2,974.06,0.087915
1082.2,981.24,0.10046
1082.2,988.42,0.11081
1082.2,995.6,0.0
1082.2,1002.8,0.0
1082.2,1010.0,0.0
1082.2,1017.1,0.0
1082.2,1024.3,0.0
1082.2,1031.5,0.0
1082.2,1038.7,0.0
1082.2,1045.9,0.0
1082.2,1053.1,0.0
1082.2,1060.2,0.0
1082.2,1067.4,0.0
1082.2,1074.6,0.0
1082.2,1081.8,0.0
1082.2,1089.0,0.0
1082.2,1096.1,0.0
1082.2,1103.3,0.0
1082.2,1110.5,0.0
1082.2,1117.7,0.0
1082.2,1124.9,0.0
1082.2,1132.0,0.0
1082.2,1139.2,0.0
1082.2,1146.4,0.0
1096.7,4.5906,0.0022377
1096.7,11.772,0.0022447
1096.7,18.953,0.0022517
1096.7,26.134,0.0022587
1096.7,33.316,0.0022657
1096.7,40.497,0.0022727
1096.7,47.678,0.0022799
1096.7,54.859,0.0022839
1096.7,62.041,0.0022855
1096.7,69.222,0.002287
1096.7,76.403,0.0022885
1096.7,83.584,0.0022901
1096.7,90.766,0.0022916
1096.7,97.947,0.0022945
1096.7,105.13,0.0023021
1096.7,112.31,0.0023055
1096.7,119.49,0.0023089
1096.7,126.67,0.0023123
1096.7,133.85,0.0023157
1096.7,141.03,0.0023191
1096.7,148.22,0.0023225
1096.7,155.4,0.0023316
1096.7,162.58,0.0023401
1096.7,169.76,0.0023486
1096.7,176.94,0.0023572
1096.7,184.12,0.0023657
1096.7,191.3,0.0023742
1096.7,198.48,0.0023828
1096.7,205.67,0.0023978
1096.7,212.85,0.0024179
1096.7,220.03,0.002438
1096.7,227.21,0.0024581
1096.7,234.39,0.0024782
1096.7,241.57,0.0024982
1096.7,248.75,0.0025183
1096.7,255.93,0.0025357
1096.7,263.12,0.0025476
1096.7,270.3,0.0025594
1096.7,277.48,0.0025713
1096.7,284.66,0.0025831
1096.7,291.84,0.002595
1096.7,299.02,0.0026068
1096.7,306.2,0.0026279
1096.7,313.38,0.0026526
1096.7,320.57,0.0026772
1096.7,327.75,0.0027019
1096.7,334.93,0.0027266
1096.7,342.11,0.0027512
1096.7,349.29,0.0027759
1096.7,356.47,0.0027947
1096.7,363.65,0.0028161
1096.7,370.83,0.0028375
1096.7,378.02,0.0028589
1096.7,385.2,0.0028803
1096.7,392.38,0.0029017
1096.7,399.56,0.0029231
1096.7,406.74,0.0029703
1096.7,413.92,0.0030096
1096.7,421.1,0.0030488
1096.7,428.28,0.0030881
1096.7,435.47,0.0031273
1096.7,442.65,0.0031666
1096.7,449.83,0.0032059
1096.7,457.01,0.0032534
1096.7,464.19,0.0033001
1096.7,471.37,0.0033469
1096.7,478.55,0.0033937
1096.7,485.73,0.0034404
1096.7,492.92,0.0034872
1096.7,500.1,0.0035344
1096.7,507.28,0.0036044
1096.7,514.46,0.0036685
1096.7,521.64,0.0037327
1096.7,528.82,0.0037968
1096.7,536.0,0.0038609
1096.7,543.18,0.0039251
1096.7,550.37,0.0039974
1096.7,557.55,0.0041357
1096.7,564.73,0.0042141
1096.7,571.91,0.0042926
1096.7,579.09,0.004371
1096.7,586.27,0.0044494
1096.7,593.45,0.0045279
1096.7,600.63,0.00461
1096.7,607.82,0.0047294
1096.7,615.0,0.0048485
1096.7,622.18,0.0049675
1096.7,629.36,0.0050866
1096.7,636.54,0.0052057
1096.7,643.72,0.0053247
1096.7,650.9,0.0055628
1096.7,658.08,0.0060812
1096.7,665.27,0.0063222
1096.7,672.45,0.0065632
1096.7,679.63,0.0068042
1096.7,686.81,0.0070452
1096.7,693.99,0.0072862
1096.7,701.17,0.0074946
1096.7,708.35,0.0077031
1096.7,715.53,0.0079827
1096.7,722.72,0.0082624
1096.7,729.9,0.0085421
1096.7,737.08,0.0088218
1096.7,744.26,0.0091015
1096.7,751.44,0.0094633
1096.7,758.62,0.010183
1096.7,765.8,0.010913
1096.7,772.98,0.011643
1096.7,780.17,0.012373
1096.7,787.35,0.013103
1096.7,794.53,0.013833
1096.7,801.71,0.014637
1096.7,808.89,0.015293
1096.7,816.07,0.015895
1096.7,823.25,0.016497
1096.7,830.43,0.017153
1096.7,837.62,0.017676
1096.7,844.8,0.018199
1096.7,851.98,0.01871
1096.7,859.16,0.019435
1096.7,866.34,0.020216
1096.7,873.52,0.020998
1096.7,880.7,0.022017
1096.7,887.88,0.022985
1096.7,895.07,0.023952
1096.7,902.25,0.025714
1096.7,909.43,0.026961
1096.7,916.61,0.027809
1096.7,923.79,0.028658
1096.7,930.97,0.032864
1096.7,938.15,0.034793
1096.7,945.33,0.036723
1096.7,952.52,0.041381
1096.7,959.7,0.049879
1096.7,966.88,0.058221
1096.7,974.06,0.066564
1096.7,981.24,0.076054
1096.7,988.42,0.084372
1096.7,995.6,0.09269
1096.7,1002.8,0.11238
1096.7,1010.0,0.0
1096.7,1017.1,0.0
1096.7,1024.3,0.0
1096.7,1031.5,0.0
1096.7,1038.7,0.0
1096.7,1045.9,0.0
1096.7,1053.1,0.0
1096.7,1060.2,0.0
1096.7,1067.4,0.0
1096.7,1074.6,0.0
1096.7,1081.8,0.0
1096.7,1089.0,0.0
1096.7,1096.1,0.0
1096.7,1103.3,0.0
1096.7,1110.5,0.0
1096.7,1117.7,0.0
1096.7,1124.9,0.0
1096.7,1132.0,0.0
1096.7,1139.2,0.0
1096.7,1146.4,0.0
1111.1,4.5906,0.002179
1111.1,11.772,0.002186
1111.1,18.953,0.0021929
1111.1,26.134,0.0021999
1111.1,33.316,0.0022069
1111.1,40.497,0.002211
1111.1,47.678,0.0022033
1111.1,54.859,0.0022018
1111.1,62.041,0.0022033
1111.1,69.222,0.0022049
1111.1,76.403,0.0022064
1111.1,83.584,0.0022079
1111.1,90.766,0.002212
1111.1,97.947,0.002223
1111.1,105.13,0.0022286
1111.1,112.31,0.002232
1111.1,119.49,0.0022354
1111.1,126.67,0.0022388
1111.1,133.85,0.0022422
1111.1,141.03,0.0022452
1111.1,148.22,0.0022476
1111.1,155.4,0.0022669
1111.1,162.58,0.0022886
1111.1,169.76,0.0022971
1111.1,176.94,0.0023056
1111.1,184.12,0.0023142
1111.1,191.3,0.0023227
1111.1,198.48,0.0023312
1111.1,205.67,0.0023283
1111.1,212.85,0.0023285
1111.1,220.03,0.0023486
1111.1,227.21,0.0023687
1111.1,234.39,0.0023888
1111.1,241.57,0.0024089
1111.1,248.75,0.002429
1111.1,255.93,0.0024422
1111.1,263.12,0.0024541
1111.1,270.3,0.0024659
1111.1,277.48,0.0024778
1111.1,284.66,0.0024897
1111.1,291.84,0.002502
1111.1,299.02,0.0025151
1111.1,306.2,0.0025477
1111.1,313.38,0.00258
1111.1,320.57,0.0026046
1111.1,327.75,0.0026293
1111.1,334.93,0.002654
1111.1,342.11,0.0026786
1111.1,349.29,0.0027033
1111.1,356.47,0.0027067
1111.1,363.65,0.002715
1111.1,370.83,0.0027364
1111.1,378.02,0.0027578
1111.1,385.2,0.0027792
1111.1,392.38,0.0028006
1111.1,399.56,0.002822
1111.1,406.74,0.0028601
1111.1,413.92,0.0028994
1111.1,421.1,0.0029386
1111.1,428.28,0.0029779
1111.1,435.47,0.0030172
1111.1,442.65,0.0030573
1111.1,449.83,0.0030983
1111.1,457.01,0.003114
1111.1,464.19,0.0031426
1111.1,471.37,0.0031894
1111.1,478.55,0.0032361
1111.1,485.73,0.0032829
1111.1,492.92,0.0033297
1111.1,500.1,0.0033765
1111.1,507.28,0.0034259
1111.1,514.46,0.0034821
1111.1,521.64,0.0035462
1111.1,528.82,0.0036103
1111.1,536.0,0.0036745
1111.1,543.18,0.0037386
1111.1,550.37,0.0038035
1111.1,557.55,0.0038819
1111.1,564.73,0.0039604
1111.1,571.91,0.0040388
1111.1,579.09,0.0041173
1111.1,586.27,0.0041957
1111.1,593.45,0.0042599
1111.1,600.63,0.0043196
1111.1,607.82,0.0044146
1111.1,615.0,0.0045226
1111.1,622.18,0.0046417
1111.1,629.36,0.0047608
1111.1,636.54,0.0048798
